sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
690,NIZAMABAD,Sirikonda,Peddavolgote,1556,78.43,18.60,370,premonsoon 2022,8.16,1116,714,0,280,80,1.77,1.8,164,161,3,24,39,220,4.71,C3S1,1.20,P.S.
691,NIZAMABAD,Sirikonda,Sirikonda,3129,78.48,18.54,,premonsoon 2022,8.08,799,511,0,350,30,0.93,3.9,25,57,2,32,53,300,1.44,C3S1,1.00,P.S.
692,NIZAMABAD,Sirikonda,Thumpally,3130,78.48,18.49,,premonsoon 2022,7.94,880,563,0,210,110,0.81,13.1,44,58,2,64,34,300,1.45,C3S1,-1.80,P.S.
693,NIZAMABAD,Tadvai,Aragonda,1565,78.27,18.23,564,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NIZAMABAD,Vailpoor,Ankushpur,1542,78.40,18.81,323,premonsoon 2022,8.01,1621,1037,0,200,190,1.40,145.3,155,99,1,80,83,540,1.84,C3S1,-6.80,P.S.
695,NIZAMABAD,Vailpoor,Vailpoor,1560,78.39,18.77,336,premonsoon 2022,8.19,995,637,0,350,80,1.42,10.3,31,63,1,32,73,380,1.39,C3S1,-0.60,P.S.
696,NIZAMABAD,Varni,Rudrur,1568,77.89,18.59,361,premonsoon 2022,7.75,1939,1241,0,380,290,0.69,53.0,200,178,4,192,44,660,3.01,C3S1,-5.60,P.S.
697,NIZAMABAD,Varni,Jalalpur,4013,77.98,18.49,,premonsoon 2022,7.86,1017,651,0,350,80,0.45,13.7,82,23,4,128,49,520,0.44,C3S1,-3.40,P.S.
698,NIZAMABAD,Varni,Varni,1561,77.90,18.54,379,premonsoon 2022,8.10,959,614,0,420,90,0.68,10.4,31,51,1,72,73,480,1.01,C3S1,-1.20,P.S.
699,NIZAMABAD,Yedapalli,Yedapalli,1564,77.95,18.68,364,premonsoon 2022,8.32,997,638,10,370,70,1.12,7.7,43,100,2,32,58,320,2.44,C3S1,1.20,P.S.
700,NIZAMABAD,Yergatla,Yergatla,3131,78.49,18.90,,premonsoon 2022,8.26,990,634,0,70,180,0.44,53.0,122,57,3,72,49,380,1.28,C3S1,-6.20,P.S.
701,PEDDAPALLY,Antergaon,Goliwada,1570,79.42,18.84,136,premonsoon 2022,7.98,3170,2029,0,390,630,0.98,45.0,156,555,2,96,24.31,340,13.09,C4S1,1.00,P.S.
702,PEDDAPALLY,Dharmaram,Dharmaram,1571,79.19,18.75,218,premonsoon 2022,7.37,1099,703,0,390,190,0.27,0.6,70,136,2,40,29.17,220,3.99,C3S1,-1.10,P.S.
703,PEDDAPALLY,Dharmaram,Khilavanparthy,1572,79.28,18.70,206,premonsoon 2022,7.47,736,471,0,190,100,0.84,6.8,39,89,6,40,19.45,180,2.88,C2S1,0.20,P.S.
704,PEDDAPALLY,Eligedu,Eligedu,1573,79.26,18.55,250,premonsoon 2022,7.67,1261,807,0,320,160,1.29,44.9,37,202,5,40,19.45,180,6.55,C3S1,2.80,U.S.
705,PEDDAPALLY,Julapalli,Julapalli,1574,79.25,18.62,248,premonsoon 2022,7.72,1710,1094,0,190,390,2.80,0.8,88,265,12,64,24.31,260,7.15,C3S1,-1.40,P.S.
706,PEDDAPALLY,Kamanpur,Rompikunta,1575,79.48,18.67,172,premonsoon 2022,7.11,1257,804,0,250,150,1.24,44.1,81,175,10,40,24.31,200,5.38,C3S1,1.00,P.S.
707,PEDDAPALLY,Manthani,Eglaspur,1576,79.69,18.65,119,premonsoon 2022,7.14,744,476,0,200,90,1.36,9.1,28,68,3,48,24.31,220,1.99,C2S1,-0.40,P.S.
708,PEDDAPALLY,Manthani,Gunjapadugu,1577,79.60,18.69,143,premonsoon 2022,7.37,1777,1137,0,420,310,0.73,17.5,23,245,5,56,53.48,360,5.61,C3S1,1.20,P.S.
709,PEDDAPALLY,Manthani,Khansaipet,1578,79.73,18.67,173,premonsoon 2022,7.44,784,502,0,200,90,0.23,12.9,47,86,2,40,24.31,200,2.64,C3S1,0.00,P.S.
710,PEDDAPALLY,Manthani,Manthani ,1579,79.67,18.64,117,premonsoon 2022,8.22,2084,1334,0,420,390,2.65,41.1,45,356,8,80,24.31,300,8.94,C3S1,2.40,MR
711,PEDDAPALLY,Manthani,Venkatapur,1580,79.80,18.65,130,premonsoon 2022,7.52,599,383,0,110,90,0.38,0.6,36,34,3,32,29.17,200,1.05,C2S1,-1.80,P.S.
712,PEDDAPALLY,Mutharam (Man),Khammampally,1581,79.70,18.56,141,premonsoon 2022,7.97,844,540,0,290,70,0.77,20.3,41,94,6,32,38.90,240,2.64,C3S1,1.00,P.S.
713,PEDDAPALLY,Odella,Odella,1582,79.46,18.45,210,premonsoon 2022,7.85,814,521,0,200,100,0.16,59.0,39,76,5,40,38.90,260,2.05,C3S1,-1.20,P.S.
714,PEDDAPALLY,Peddapalli,Peddapalli,1584,79.39,18.60,216,premonsoon 2022,7.99,1300,832,0,320,180,1.33,43.3,57,165,3,80,29.17,320,4.01,C3S1,0.00,P.S.
715,PEDDAPALLY,Ramagundam,Palakurthy,1583,79.38,18.72,186,premonsoon 2022,7.85,1130,723,0,320,100,0.96,52.3,56,166,3,40,24.31,200,5.10,C3S1,2.40,MR
716,PEDDAPALLY,Ramagundam,Ramagundam,1585,79.51,18.76,137,premonsoon 2022,7.47,1130,723,0,220,250,0.60,2.8,67,211,2,40,24.31,200,6.49,C3S1,0.40,P.S.
717,PEDDAPALLY,Srirampuram,Srirampuram,1586,79.53,18.48,174,premonsoon 2022,7.45,410,262,0,60,90,0.33,1.8,31,35,5,16,24.31,140,1.29,C2S1,-1.60,P.S.
718,RANGAREDDY,Chevella,Alur,1590,78.06,17.32,641,premonsoon 2022,7.23,670,429,0,270,20,0.52,45.8,14,24,2,56,39,300,0.61,C2S1,-0.60,P.S.
719,RANGAREDDY,Amangal,Amangal,1587,78.54,16.84,554,premonsoon 2022,7.56,1808,1157,0,360,300,0.66,46.8,56,124,1,128,73,620,2.16,C3S1,-5.20,P.S.
720,RANGAREDDY,Shabad,Antharam,1617,78.78,17.05,622,premonsoon 2022,7.02,1430,915,0,260,150,0.80,53.4,191,110,21,160,15,460,2.23,C3S1,-4.00,P.S.
721,RANGAREDDY,Balapur,Balapur (Leninnagar),1589,78.45,17.25,584,premonsoon 2022,7.00,1188,760,0,380,110,0.80,31.9,29,90,1,120,24,400,1.96,C3S1,-0.40,P.S.
722,RANGAREDDY,Abdullapurmet,Batasingaram,1592,78.74,17.30,402,premonsoon 2022,7.43,912,584,0,200,130,2.28,1.4,73,97,2,56,29,260,2.61,C3S1,-1.20,P.S.
723,RANGAREDDY,Kondurgu,Bhairampally,1600,78.08,17.12,646,premonsoon 2022,7.02,975,624,0,370,20,1.11,81.1,40,91,1,64,34,300,2.29,C3S1,1.40,MR
724,RANGAREDDY,Manchal,Bodakonda,1610,78.77,17.06,450,premonsoon 2022,7.00,738,472,0,380,40,1.81,42.5,10,59,1,64,49,360,1.36,C2S1,0.40,P.S.
725,RANGAREDDY,Chevella,Dharmasagar,1591,78.15,17.34,619,premonsoon 2022,7.35,780,499,0,290,50,0.60,47.3,14,70,2,40,39,260,1.89,C3S1,0.60,P.S.
726,RANGAREDDY,Ibrahimpatnam,Elimenadu,1594,78.60,17.15,537,premonsoon 2022,7.23,822,526,0,370,30,0.92,14.5,9,36,3,64,49,360,0.81,C3S1,0.20,P.S.
727,RANGAREDDY,Serilingampally,Gachibowli,1616,78.37,17.43,569,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,RANGAREDDY,Madgula,Irvin,1605,78.72,16.78,360,premonsoon 2022,7.61,2793,1788,0,590,420,1.85,227.7,62,422,50,56,83,480,8.37,C4S2,2.20,MR
729,RANGAREDDY,Kadthal,Kadthal,1597,78.52,16.98,303,premonsoon 2022,6.82,716,458,0,190,70,0.46,48.0,36,30,5,72,29,300,0.75,C2S1,-2.20,P.S.
730,RANGAREDDY,Kandukur,Kandukur,1598,78.48,17.08,622,premonsoon 2022,6.82,1070,685,0,340,70,1.18,57.3,52,56,2,64,63,420,1.19,C3S1,-1.60,P.S.
731,RANGAREDDY,Kadthal,Karkalpad,1588,78.53,16.93,570,premonsoon 2022,6.47,471,301,0,190,20,0.93,14.9,20,26,1,40,24,200,0.80,C2S1,-0.20,P.S.
732,RANGAREDDY,Keshampet,Keshampet,1599,78.33,16.94,565,premonsoon 2022,7.48,1625,1040,0,290,250,0.61,120.5,90,105,7.8,128,63,580,1.90,C3S1,-5.80,P.S.
733,RANGAREDDY,Moinabad,Kethereddipally,1612,78.22,17.28,572,premonsoon 2022,6.97,922,590,0,250,80,0.65,49.4,61,40,19,104,24,360,0.92,C3S1,-2.20,P.S.
734,RANGAREDDY,Ibrahimpatnam,Kongarkalan,1595,78.55,17.20,554,premonsoon 2022,7.25,912,584,0,410,20,1.01,39.7,8,33,1,64,63,420,0.71,C3S1,-0.20,P.S.
735,RANGAREDDY,Kothur,Kothur,1602,78.29,17.16,572,premonsoon 2022,7.10,1649,1055,0,290,270,0.45,134.0,38,137,3,152,34,520,2.61,C3S1,-4.60,P.S.
736,RANGAREDDY,Madgula,Kulkulpally,1606,78.73,16.91,432,premonsoon 2022,7.44,1996,1277,0,570,320,1.30,0.3,28,110,12,96,141,820,1.67,C3S1,-5.00,P.S.
737,RANGAREDDY,Abdullapurmet,Kuntloor,1593,78.63,17.34,496,premonsoon 2022,7.38,448,287,0,130,30,0.47,47.1,32,27,6,48,15,180,0.88,C2S1,-1.00,P.S.
738,RANGAREDDY,Madgula,Madgula,1607,78.69,16.84,408,premonsoon 2022,7.09,1530,979,0,290,220,0.44,160.7,34,83,2.2,192,29,600,1.47,C3S1,-6.20,P.S.
739,RANGAREDDY,Maheswaram,Maheswaram,1608,78.44,17.14,621,premonsoon 2022,7.15,450,288,0,210,30,0.28,0.2,7,18,2,40,29,220,0.53,C2S1,-0.20,P.S.
740,RANGAREDDY,Shamshabad,Malkaram,1620,78.28,17.26,546,premonsoon 2022,7.00,1140,730,0,270,110,0.64,48.9,111,102,20,112,15,340,2.41,C3S1,-1.40,P.S.
741,RANGAREDDY,Manchal,Manchal,1611,78.74,17.16,565,premonsoon 2022,7.05,977,625,0,320,60,1.98,19.8,54,47,6,56,58,380,1.05,C3S1,-1.20,P.S.
742,RANGAREDDY,Ibrahimpatnam,Mangalpally,1596,78.60,17.22,520,premonsoon 2022,7.15,944,604,0,370,40,0.74,55.8,11,45,3,64,53,380,1.00,C3S1,-0.20,P.S.
743,RANGAREDDY,Moinabad,Moinabad,1613,78.29,17.33,565,premonsoon 2022,7.12,796,509,0,220,50,0.54,25.6,84,64,3,80,15,260,1.73,C3S1,-0.80,P.S.
744,RANGAREDDY,Balapur,Nadhargull,1615,78.54,17.27,538,premonsoon 2022,7.12,1380,883,0,390,140,0.96,118.8,21,108,3,88,58,460,2.18,C3S1,-1.40,P.S.
745,RANGAREDDY,Shamshabad,Ootlapally,1622,78.37,17.25,551,premonsoon 2022,6.97,893,572,0,300,40,0.62,24.5,96,38,1,96,39,400,0.82,C3S1,-2.00,P.S.
746,RANGAREDDY,Shamshabad,Palmokole,1621,78.30,17.20,561,premonsoon 2022,7.39,1490,954,0,270,220,0.58,4.8,157,205,9,64,34,300,5.15,C3S1,-0.60,P.S.
747,RANGAREDDY,Maheswaram,Pondiyala,1609,78.38,17.12,606,premonsoon 2022,7.37,1484,950,0,560,120,1.92,44.3,13,160,4,56,73,440,3.32,C3S1,2.40,MR
748,RANGAREDDY,Rajender Nagar,Rajender Nagar,1614,78.41,17.32,526,premonsoon 2022,6.92,3010,1926,0,190,700,0.88,36.3,323,140,3,464,19,1240,1.73,C4S1,-21.0,P.S.
749,RANGAREDDY,Farooqnagar,Shadnagar,1618,78.18,17.06,629,premonsoon 2022,6.96,1734,1110,0,290,350,0.42,53.4,18,60,2,184,63,720,0.96,C3S1,-8.60,P.S.
750,RANGAREDDY,Shahbad,Shahbad,1619,78.10,17.20,626,premonsoon 2022,6.95,870,557,0,150,100,0.68,1.0,146,60,2,120,5,320,1.46,C3S1,-3.40,P.S.
751,RANGAREDDY,Shankarpalli,Shankarpalli,1623,78.13,17.45,574,premonsoon 2022,7.14,1347,862,0,250,180,0.47,50.1,126,58,1,144,49,560,1.07,C3S1,-6.20,P.S.
752,RANGAREDDY,Kothur,Siddapur,1603,78.35,17.05,631,premonsoon 2022,7.26,2332,1492,0,590,250,0.55,296.0,42,116,13,144,146,960,1.63,C4S1,-7.40,P.S.
753,RANGAREDDY,Talakondapalli,Talakondapalli,1625,78.41,16.89,569,premonsoon 2022,7.15,765,490,0,300,20,0.77,49.2,38,25,2,72,44,360,0.57,C3S1,-1.20,P.S.
754,RANGAREDDY,Kothur,Teegapur,1604,78.27,17.16,577,premonsoon 2022,7.26,1881,1204,0,360,350,0.51,93.0,44,188,9,152,44,560,3.45,C3S1,-4.00,P.S.
755,RANGAREDDY,Yacharam,Tumotoniguda (Mall),1626,78.70,16.99,533,premonsoon 2022,7.92,1807,1156,0,680,60,4.33,28.7,74,337,7,24,19,140,12.38,C3S3,10.80,U.S.
756,RANGAREDDY,Chouderigudem,Vanampalli,1601,78.00,17.11,677,premonsoon 2022,7.47,804,515,0,50,220,0.02,3.2,25,45,66,16,39,200,1.39,C3S1,-3.00,P.S.
757,RANGAREDDY,Yacharam,Yacharam,1627,78.67,17.05,584,premonsoon 2022,7.16,790,506,0,250,40,1.45,2.1,72,41,2,88,19,300,1.03,C3S1,-1.00,P.S.
758,RANGAREDDY,Shankarpalli,Yeravaguda,1624,78.13,17.41,582,premonsoon 2022,7.64,897,574,0,130,110,0.34,4.7,179,101,15,72,15,240,2.83,C3S1,-2.20,P.S.
759,SANGAREDDY,Ameenpur,Kistareddypet,1631,78.29,17.55,533,premonsoon 2022,7.41,1883,1205,0,60,510,0.44,12.7,162,196,3,160,34,540,3.67,C3S1,-9.60,P.S.
760,SANGAREDDY,Andole,Jogipet,1632,78.07,17.84,499,premonsoon 2022,8.21,1180,755,0,290,140,0.84,43.3,74,113,6,72,44,360,2.59,C3S1,-1.40,P.S.
761,SANGAREDDY,Gummadiddla,Annaram,1633,78.38,17.63,599,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,SANGAREDDY,Gummadiddla,Gummadiddla,1634,78.37,17.68,626,premonsoon 2022,7.61,1488,952,0,100,340,0.47,47.7,121,79,2,152,49,580,1.43,C3S1,-9.60,P.S.
763,SANGAREDDY,Hathnoora,Borapatla,1635,78.16,17.67,492,premonsoon 2022,8.21,722,462,0,260,40,1.00,5.8,37,47,3,64,24,260,1.28,C2S1,0.00,P.S.
764,SANGAREDDY,Hathnoora,Nasthipur,1636,78.22,17.70,511,premonsoon 2022,7.93,723,463,0,240,30,1.18,47.3,48,52,2,40,39,260,1.41,C2S1,-0.40,P.S.
765,SANGAREDDY,Jarasangam,Jarasangam,1637,77.72,17.76,586,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,SANGAREDDY,Jinnaram,Ootla,1638,78.32,17.63,558,premonsoon 2022,7.73,1376,881,0,270,220,1.07,9.4,102,110,1,64,73,460,2.23,C3S1,-3.80,P.S.
767,SANGAREDDY,Kalher,Bachapally,1639,77.87,18.14,432,premonsoon 2022,7.35,1688,1080,0,190,380,0.49,22.2,91,148,2,112,58,520,2.82,C3S1,-6.60,P.S.
768,SANGAREDDY,Kalher,Masanpalli,1640,77.88,18.18,426,premonsoon 2022,7.64,1172,750,0,370,120,0.82,53.5,45,92,1,80,58,440,1.90,C3S1,-1.40,P.S.
769,SANGAREDDY,Kalher,Meerkhanpally,1641,77.85,18.12,431,premonsoon 2022,7.92,380,243,0,120,30,0.30,1.7,32,25,4,32,15,140,0.92,C2S1,-0.40,P.S.
770,SANGAREDDY,Kandi,Byathole,1642,78.19,17.61,501,premonsoon 2022,7.38,1790,1146,0,100,410,1.54,32.2,175,209,4,160,10,440,4.33,C3S1,-6.80,P.S.
771,SANGAREDDY,Kandi,Cherlagudem,1643,78.09,17.51,577,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,SANGAREDDY,Kangti,Kangti,1644,77.62,18.22,522,premonsoon 2022,7.83,952,609,0,300,120,0.50,0.5,22,100,3,40,44,280,2.61,C3S1,0.40,P.S.
773,SANGAREDDY,Koheer,Kothur (D),1645,77.77,17.66,617,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,SANGAREDDY,Kondapur,Kondapur,1646,78.01,17.55,534,premonsoon 2022,8.19,657,1857,0,240,20,1.18,30.6,37,35,1,80,15,260,0.94,C2S1,-0.40,P.S.
775,SANGAREDDY,Manoor,Manoor,1647,77.74,17.98,538,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,SANGAREDDY,Mogudampally,Mogudampally,1648,77.84,17.63,572,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,SANGAREDDY,Munipally,Budera,1649,77.87,17.69,539,premonsoon 2022,7.86,1321,1341,0,180,160,0.42,207.0,79,63,7,88,73,520,1.20,C3S1,-6.80,P.S.
778,SANGAREDDY,Nagalgidda,Pusalpad,1650,77.69,18.02,531,premonsoon 2022,8.35,482,308,10,160,20,2.27,0.3,32,65,1,32,5,100,2.83,C2S1,1.40,MR
779,SANGAREDDY,Narayankhed,Abbenda,1665,77.71,18.05,516,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,SANGAREDDY,Narayankhed,Narayanakhed,1651,77.76,18.03,490,premonsoon 2022,7.97,656,420,0,100,130,0.73,46.7,28,17,1,72,34,320,0.41,C2S1,-4.40,P.S.
781,SANGAREDDY,Nyalkal,Hadnoor - s,1652,77.63,17.80,620,premonsoon 2022,7.94,331,212,0,140,20,0.26,16.2,8,31,4,32,10,120,1.23,C2S1,0.40,P.S.
782,SANGAREDDY,Patancheru ,Isnapur,1653,78.20,17.55,517,premonsoon 2022,7.71,1066,682,0,130,190,2.44,13.1,145,172,7,72,5,200,5.29,C3S1,-1.40,P.S.
783,SANGAREDDY,Patancheru ,Patancheruvu,1654,78.27,17.53,533,premonsoon 2022,8.45,828,530,10,210,110,1.07,12.1,51,73,4,40,44,280,1.90,C3S1,-1.20,P.S.
784,SANGAREDDY,Pulkal,Kodur,1655,78.03,17.72,515,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,SANGAREDDY,Pulkal,Muddaipet,1656,77.98,17.75,508,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,SANGAREDDY,Pulkal,Pulkal,1657,78.00,17.73,496,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,SANGAREDDY,R.C.Puram,R.C.Puram,1658,78.30,17.51,542,premonsoon 2022,8.23,1463,936,0,340,210,0.76,15.1,85,109,4,144,34,500,2.12,C3S1,-3.20,P.S.
788,SANGAREDDY,Raikode,Chimnapur,1659,77.75,17.83,540,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,SANGAREDDY,Sadasivpet,Sadasivpet,1660,77.96,17.62,531,premonsoon 2022,7.62,993,1599,0,190,50,0.87,209.8,68,34,2,80,58,440,0.70,C3S1,-5.00,P.S.
790,SANGAREDDY,Sangareddy,Sangareddy,1661,78.08,17.60,526,premonsoon 2022,8.53,899,824,10,340,30,4.31,14.9,43,89,3,16,10,80,8.51,C3S1,5.40,U.S.
791,SANGAREDDY,Sirgapoor,Wasar,1662,77.66,18.14,470,premonsoon 2022,7.53,1864,1513,0,300,190,0.12,263.7,169,38,3,200,92,880,0.56,C3S1,-11.60,P.S.
792,SANGAREDDY,Vatpally,Vatpally,1663,77.87,17.91,532,premonsoon 2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,SANGAREDDY,Zaheerabad,Ranzole-I,1664,77.66,17.68,606,premonsoon 2022,8.24,469,910,0,150,40,0.41,5.7,9,92,2,48,15,180,0.67,C2S1,-0.60,P.S.
794,SIDDIPET,Akkannapet,Jangaon,1666,79.20,18.09,362,premonsoon 2022,7.41,1075,688,0,180,100,0.49,116.9,109,58,5,136,15,400,1.26,C3S1,-4.40,P.S.
795,SIDDIPET,Bejjanki,Dacharam,1667,79.06,18.25,302,premonsoon 2022,8.09,4353,2786,0,640,1040,3.77,103.7,240,698,16,112,180,1020,9.50,C4S3,-7.59,P.S.
796,SIDDIPET,Bejjanki,Guggilla,1668,79.06,18.20,311,premonsoon 2022,8.11,1342,859,0,350,160,1.52,42.0,115,165,53,72,34,320,4.01,C3S1,0.60,P.S.
797,SIDDIPET,Bejjanki,Mylaram,1669,79.07,18.37,280,premonsoon 2022,8.18,832,532,0,160,90,1.45,28.7,120,59,14,88,19,300,1.48,C3S1,-2.80,P.S.
798,SIDDIPET,Bejjanki,Vodlur Begampet,1670,79.04,18.32,304,premonsoon 2022,7.52,1331,852,0,170,220,0.81,144.0,82,53,3,152,49,580,0.96,C3S1,-8.20,P.S.
799,SIDDIPET,Cherila,Cherila,1671,78.98,17.89,479,premonsoon 2022,7.82,1676,1073,0,490,160,1.68,131.0,81,206,5,64,73,460,4.18,C3S1,0.60,P.S.
800,SIDDIPET,Cherila,Gurijakunta,1672,78.97,17.96,459,premonsoon 2022,8.20,1428,914,0,370,140,0.90,109.6,114,111,7,104,68,540,2.08,C3S1,-3.40,P.S.
801,SIDDIPET,Cherila,Nagapuri,1673,78.88,17.86,532,premonsoon 2022,7.67,1087,696,0,220,140,0.49,25.6,54,34,3,136,19,420,0.72,C3S1,-4.00,P.S.
