sno,district,mandal,village,temp_id,long_gis,lat_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
414,MEDAK,Narasapur,Reddypally,1357,78.26,17.79,520,premonsoon 2021,8.24,2014,1289,0,190,430,0.64,139,41,233,7,48,88,480,4.62,C3S2,-5.8,P.S.
415,MEDAK,Nizampet,Naskal,1358,78.55,18.16,470,premonsoon 2021,8.39,713,456,20,100,120,0.54,49,17,38,3,64,24,260,1.02,C2S1,-2.8,P.S.
416,MEDAK,Papannapet,Papannapet,1359,78.09,18.04,420,premonsoon 2021,8.27,966,618,0,300,90,0.53,26,35,60,3,40,63,360,1.38,C3S1,-1.2,P.S.
417,MEDAK,Ramayampet,Ramayampet,3104,78.43,18.12,,premonsoon 2021,7.85,811,519,0,180,140,0.64,15,17,94,2,32,29,200,2.89,C3S1,-0.4,P.S.
418,MEDAK,Regode,T.lingampally,1360,77.83,17.94,562,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,MEDAK,Shankarampet ,Gavvalapalli,1361,77.92,18.05,440,premonsoon 2021,8.05,1052,673,0,310,120,1.15,24,17,83,2,64,44,340,1.96,C3S1,-0.6,P.S.
420,MEDAK,Shankarampet R,Shankarampet,1362,78.37,17.97,495,premonsoon 2021,7.89,2902,1857,0,100,720,0.37,348,51,362,4,144,92,740,5.79,C4S2,-12.8,P.S.
421,MEDAK,Shivampet,Shivampet,1364,78.37,17.79,559,premonsoon 2021,7.63,1138,728,0,360,160,0.61,46,15,62,3,112,53,500,1.21,C3S1,-2.8,P.S.
422,MEDAK,Shivampet,Gudur,1363,78.37,17.78,566,premonsoon 2021,7.62,2317,1483,0,220,510,0.46,168,43,141,8,192,83,820,2.14,C4S1,-12,P.S.
423,MEDAK,Shivampet,Usrikapally,1365,78.39,17.82,552,premonsoon 2021,8.19,768,492,0,150,140,0.63,12,15,100,3,32,19,160,3.44,C3S1,-0.2,P.S.
424,MEDAK,Tekmal,Tekmal,1366,78.03,17.98,484,premonsoon 2021,8.21,1130,723,0,200,220,0.24,49,20,79,1,32,78,400,1.72,C3S1,-4,P.S.
425,MEDAK,Toopran,Islampur,1367,78.47,17.88,525,premonsoon 2021,8.1,608,389,0,150,60,0.46,40,18,39,6,56,15,200,1.2,C2S1,-1,P.S.
426,MEDAK,Toopran,Toopran,1368,78.48,17.84,531,premonsoon 2021,7.63,2094,1340,0,190,510,0.21,90,43,136,4,176,68,720,2.2,C3S1,-10.6,P.S.
427,MEDAK,Yeldurthy,Edulapally,1369,78.35,17.97,482,premonsoon 2021,7.92,1056,676,0,200,190,1.01,45,20,109,2,64,29,280,2.83,C3S1,-1.6,P.S.
428,MEDAK,Yeldurthy,Kukunoor,1370,78.32,17.91,477,premonsoon 2021,8.32,908,581,10,220,120,0.65,44,17,52,2,72,39,340,1.23,C3S1,-2.2,P.S.
429,MEDAK,Yeldurthy,Ramayapally,1371,78.32,17.95,466,premonsoon 2021,8.23,788,504,0,180,110,0.56,27,33,66,2,40,34,240,1.85,C3S1,-1.2,P.S.
430,MEDAK,Yeldurthy,Yeldurthy,1373,78.95,18.78,263,premonsoon 2021,8.55,438,280,20,100,50,0.73,15,10,35,1,24,19,140,1.29,C2S1,-0.4,P.S.
431,MEDCHAL,Alwal,Old Alwal,1374,78.51,17.49,556,premonsoon 2021,7.05,1271,813,0,210,180,1.67,176,26,95,3,144,19,440,1.97,C3S1,-4.6,P.S.
432,MEDCHAL,Bachupalli,Nizampet,1375,78.38,17.52,578,premonsoon 2021,7.93,1100,704,0,370,110,1.06,8,13,108,12,96,15,300,2.71,C3S1,1.4,MR
433,MEDCHAL,Balanagar,Balanagar 1,1376,78.45,17.47,541,premonsoon 2021,7.78,1855,1187,0,610,270,1.42,2,27,404,3,8,29,140,14.84,C3S3,9.4,U.S.
434,MEDCHAL,Balanagar,Balanagar 2,1377,78.45,17.47,532,premonsoon 2021,8.22,1763,1128,0,480,220,1.27,31,34,330,1,16,29,160,11.34,C3S2,6.4,U.S.
435,MEDCHAL,Balanagar,Fethenagar,1378,78.44,17.46,540,premonsoon 2021,8,1423,911,0,260,240,0.74,109,22,155,4,48,58,360,3.55,C3S1,-2,P.S.
436,MEDCHAL,Dundigal,Dulapally,1380,78.46,17.55,581,premonsoon 2021,7.2,925,592,0,440,30,1.64,12,5,75,4,72,34,320,1.82,C3S1,2.4,MR
437,MEDCHAL,Dundigal,Dundigal,1381,78.42,17.61,599,premonsoon 2021,7.71,843,540,0,300,70,1.29,26,13,99,3,56,19,220,2.9,C3S1,1.6,MR
438,MEDCHAL,Dundigal,Shambhirpur,1379,78.37,17.56,236,premonsoon 2021,7.49,1674,1071,0,270,340,2,66,36,212,1,104,34,400,4.61,C3S1,-2.6,P.S.
439,MEDCHAL,Ghatkesar,Ghatkesar,1382,78.68,17.45,468,premonsoon 2021,7.78,542,347,0,170,80,0.56,14,7,48,17,48,15,180,1.56,C2S1,-0.2,P.S.
440,MEDCHAL,Kapra,Balaji Nagar,1384,78.55,17.55,586,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,MEDCHAL,Kapra,Cherlapally,1383,78.61,17.47,516,premonsoon 2021,7.02,2089,1337,0,210,560,0.64,59,29,58,4,256,68,920,0.82,C3S1,-14.2,P.S.
442,MEDCHAL,Keesara,Kessara,1386,78.58,17.48,526,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,MEDCHAL,Keesara,Yadgarpally,1385,78.63,17.55,553,premonsoon 2021,7.27,901,577,0,170,130,1.03,136,22,75,7,96,19,320,1.83,C3S1,-3,P.S.
444,MEDCHAL,Kukatpally,Kaithalapur,1389,78.4,17.47,553,premonsoon 2021,7.98,936,599,0,270,110,0.78,23,15,107,14,32,34,220,3.14,C3S1,1,P.S.
445,MEDCHAL,Kukatpally,Kukatpally 1,1387,78.4,17.48,555,premonsoon 2021,7.59,1488,952,0,330,240,1.27,8,22,112,1,128,39,480,2.22,C3S1,-3,P.S.
446,MEDCHAL,Kukatpally,Kukatpally 2,1388,78.39,17.49,577,premonsoon 2021,7.66,1130,723,0,290,170,0.55,1,7,113,2,72,29,300,2.84,C3S1,-0.2,P.S.
447,MEDCHAL,Malkajgiri,Malkajgiri,1390,78.54,17.45,527,premonsoon 2021,6.98,1418,908,0,280,250,1.95,87,26,69,4,192,19,560,1.28,C3S1,-5.6,P.S.
448,MEDCHAL,Medchal,Gundla pochampally,1392,78.48,17.57,581,premonsoon 2021,7.45,626,401,0,140,100,0.88,52,16,64,2,48,19,200,1.98,C2S1,-1.2,P.S.
449,MEDCHAL,Medchal,Medchal,1393,78.49,17.62,561,premonsoon 2021,7.45,980,627,0,230,160,1.8,28,13,62,2,72,44,360,1.42,C3S1,-2.6,P.S.
450,MEDCHAL,Medchal,Pudur,1391,78.53,17.62,560,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,MEDCHAL,Qutubullapur,Gajularamaram 1,1395,78.42,17.53,567,premonsoon 2021,7.44,729,467,0,240,90,0.58,4,7,92,3,48,15,180,2.98,C2S1,1.2,P.S.
452,MEDCHAL,Qutubullapur,Gajularamaram 2,1396,78.42,17.53,567,premonsoon 2021,7.72,643,412,0,240,60,0.66,4,10,94,2,40,10,140,3.45,C2S1,2,MR
453,MEDCHAL,Qutubullapur,Jeedimetla,1397,78.47,17.52,549,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,MEDCHAL,Qutubullapur,Qutubullapur 1,1398,78.46,17.5,546,premonsoon 2021,7.7,1019,652,0,300,120,1.44,24,12,95,3,56,39,300,2.38,C3S1,0.01,P.S.
455,MEDCHAL,Qutubullapur,Qutubullapur 2,1399,78.46,17.5,542,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,MEDCHAL,Qutubullapur,Shapurnagar,1394,78.44,17.54,578,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,MEDCHAL,shahmirpet,Jagamguda,1403,78.63,17.62,537,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,MEDCHAL,shahmirpet,Pothaipally,1400,78.54,17.55,587,premonsoon 2021,7.77,583,373,0,140,110,0.65,6,16,53,4,40,24,200,1.63,C2S1,-1.2,P.S.
459,MEDCHAL,shahmirpet,Shahmirpet,1401,78.57,17.58,550,premonsoon 2021,7.47,1135,726,0,240,250,1.05,3,3,172,3,64,15,220,5.05,C3S1,0.4,P.S.
460,MEDCHAL,shahmirpet,Turkapally,1402,78.59,17.67,567,premonsoon 2021,7.06,1415,906,0,250,260,1.33,63,16,74,4,136,49,540,1.38,C3S1,-5.8,P.S.
461,MEDCHAL,Uppal,Uppal,1404,78.58,17.41,480,premonsoon 2021,7.56,854,547,0,130,150,0.79,79,30,94,3,48,29,240,2.63,C3S1,-2.2,P.S.
462,MEDCHAL,MEDIPALLY,MEDIPALLY,4007,78.61,17.42,,premonsoon 2021,7.33,981,628,0,220,120,1.14,71,24,110,3,88,5,240,3.09,C3S1,-0.4,P.S.
463,MULUGU,Eturu Nagaram,Eturu Nagaram (D),3040,80.44,18.36,,premonsoon 2021,7.2,227,145.28,0,70,10,0.13,0.201318182,8,33,5,8,4.862,39.99177632,2.268823733,C1S1,0.600164474,P.S.
464,MULUGU,Eturu Nagaram,Eturu Nagaram (S),1048,80.42,18.34,72,premonsoon 2021,7.25,118,75.52,0,30,10,0.13,0.201318182,6,21,3,4,2.431,19.99588816,2.041837187,C1S1,0.200082237,P.S.
465,MULUGU,Govindaraopet,Pasra,1051,80.17,18.21,128,premonsoon 2021,7.34,1215,777.6,0,170,190,0.5,54.35590909,30,100,10,64,53.482,379.9095395,2.230653246,C3S1,-4.198190789,P.S.
466,MULUGU,Govindaraopet,Project Nagar,1052,80.19,18.26,128,premonsoon 2021,7.42,2354,1506.56,0,270,400,0.43,22.34631818,88.5,418,18,56,38.896,299.9342105,10.49386429,C4S3,-0.598684211,P.S.
467,MULUGU,Kannaigudem,Kannaigudem,1053,80.35,18.53,85,premonsoon 2021,7.12,1636,1047.04,0,240,170,0.4,15.90413636,92,165,16,96,63.206,499.8930921,3.208614491,C3S1,-5.197861842,P.S.
468,MULUGU,Mangapet,Kamalapuram,1065,80.47,18.27,87,premonsoon 2021,7.47,462,295.68,0,140,30,0.22,1.409227273,13.5,16,5,72,4.862,199.9917763,0.491910483,C2S1,-1.199835526,P.S.
469,MULUGU,Mangapet,Mallur,1066,80.56,18.22,70,premonsoon 2021,7.52,197,126.08,0,40,10,0.14,10.26722727,9.5,9,2,24,4.862,79.99177632,0.437514049,C1S1,-0.799835526,P.S.
470,MULUGU,Mangapet,Rajupet,1067,80.63,18.15,62,premonsoon 2021,7.62,1530,979.2,0,200,240,0.29,80.32595455,37.25,146,5,104,43.758,439.9259868,3.026461902,C3S1,-4.798519737,P.S.
471,MULUGU,Mulugu,Jakkaram(D),3045,79.91,18.18,,premonsoon 2021,7.35,1082,692.48,0,280,150,0.29,32.81486364,31.25,147,10,40,53.482,319.9095395,3.573352856,C3S1,-0.798190789,P.S.
472,MULUGU,Mulugu,Jakkaram(S),1070,79.89,18.17,242,premonsoon 2021,7.4,1276,816.64,0,300,160,0.32,33.82145455,31.5,108,12,40,82.654,439.8601974,2.238920058,C3S1,-2.797203947,P.S.
473,MULUGU,Mulugu,Kasimdevpet,1071,80,18.17,207,premonsoon 2021,7.65,1821,1165.44,0,160,410,0.32,65.22709091,73.75,252,9,80,82.654,539.8601974,4.7155467,C3S1,-7.597203947,P.S.
474,MULUGU,Mulugu,Mulugu,1072,79.94,18.19,222,premonsoon 2021,7.6,1034,661.76,0,170,240,0.59,13.68963636,21.25,112,5,64,48.62,359.9177632,2.566779406,C3S1,-3.798355263,P.S.
475,MULUGU,Tadvai,Beerelli,1079,80.35,18.03,311,premonsoon 2021,7.42,1030,659.2,0,170,200,0.57,12.48172727,44.5,103,21,64,58.344,399.9013158,2.239406694,C3S1,-4.598026316,P.S.
476,MULUGU,Tadvai,Gangaram,1080,80.37,18.18,162,premonsoon 2021,7.45,864,552.96,0,160,40,0.2,153.6057727,21.75,75,7,64,24.31,259.9588816,2.022465386,C3S1,-1.999177632,P.S.
477,MULUGU,Tadvai,Lavvala,1081,80.26,18.17,232,premonsoon 2021,7.35,678,433.92,0,160,40,0.14,41.47154545,20.5,23,4,56,34.034,279.9424342,0.597675747,C2S1,-2.398848684,P.S.
478,MULUGU,Tadvai,Medaram,1082,80.25,18.31,126,premonsoon 2021,7.6,1034,661.76,0,160,120,0.15,183.8035,21,105,15,64,38.896,319.9342105,2.552296484,C3S1,-3.198684211,P.S.
479,MULUGU,Tadvai,Tadvai,1078,80.31,18.24,192,premonsoon 2021,7.65,758,485.12,0,130,40,0.39,62.006,20,51,8,24,34.034,199.9424342,1.568158125,C3S1,-1.398848684,P.S.
480,MULUGU,Vankatapur,Laxmidevipet,1084,79.96,18.29,184,premonsoon 2021,7.7,5497,3518.08,0,500,1340,0.13,2.818454545,150.25,801,225,96,189.618,1019.679276,10.90618559,OUT OF SAR GRAPH,-10.39358553,P.S.
481,MULUGU,Venkatapuram,Alubaka ***,3046,80.67,18.21,,premonsoon 2021,7.6,220,140.8,0,60,10,0.2,0.805272727,8,21,2,16,4.862,59.99177632,1.17881485,C1S1,0.000164474,P.S.
482,MULUGU,Venkatapuram,Edira ***,3047,80.73,18.14,,premonsoon 2021,7.8,1017,650.88,0,100,160,0.33,27.98322727,40.5,106,7,16,58.344,279.9013158,2.75470793,C3S1,-3.598026316,P.S.
483,MULUGU,Venkatapuram,Marikal,1086,80.5,18.32,71,premonsoon 2021,8.42,664,424.96,50,180,30,0.59,9.663272727,13.25,58,10,40,24.31,199.9588816,1.783322167,C2S1,0.600822368,P.S.
484,MULUGU,Venkatapuram,Nuguru ***,3048,80.55,18.34,,premonsoon 2021,8.48,692,442.88,60,170,50,0.59,9.864590909,10.5,60,3,56,19.448,219.9671053,1.758913753,C2S1,0.200657895,P.S.
485,MULUGU,Wazeedu,Jagannadhapuram ***,3049,80.51,18.43,,premonsoon 2021,7.85,658,421.12,0,230,40,0.7,0.805272727,8.5,34,9,40,34.034,239.9424342,0.954327746,C2S1,-0.198848684,P.S.
486,MULUGU,Wazeedu,Peddagollagudem ***,3050,80.47,18.47,,premonsoon 2021,7.62,603,385.92,0,120,80,0.14,65.83104545,6.5,14,3,64,29.172,279.9506579,0.363797285,C2S1,-3.199013158,P.S.
487,MULUGU,Wazeedu,Perur ***,3051,80.39,18.53,,premonsoon 2021,8.41,846,541.44,30,160,70,0.22,76.50090909,24,66,8,72,29.172,299.9506579,1.656880513,C3S1,-2.199013158,P.S.
488,MULUGU,Wazeedu,Tekulagudem ***,3052,80.41,18.57,,premonsoon 2021,8.36,1042,666.88,50,120,140,0.23,53.55063636,33,126,12,64,24.31,259.9588816,3.397741848,C3S1,-1.799177632,P.S.
489,NAGARKURNOOL,Achampet,Achampet,1405,78.65,16.4,466,premonsoon 2021,7.68,2326,1489,0,410,360,0.58,225,53,94,1,136,151,960,1.33,C4S1,-10.99,P.S.
490,NAGARKURNOOL,Amarabad,Domalapenta,1406,78.88,16.21,689,premonsoon 2021,7.37,1047,670,0,240,140,0.23,65,22,62,5,72,49,380,1.38,C3S1,-2.8,P.S.
491,NAGARKURNOOL,Amarabad,Madhavanipally,1407,78.86,16.41,609,premonsoon 2021,7.75,2739,1753,0,170,560,0.29,380,66,195,31,240,78,920,2.79,C4S1,-15,P.S.
492,NAGARKURNOOL,Amarabad,Mannanoor,1408,78.76,16.37,617,premonsoon 2021,7.73,1237,792,0,410,130,0.45,13,13,76,13,112,39,440,1.58,C3S1,-0.6,P.S.
493,NAGARKURNOOL,Amarabad,Vatverlapallly,1409,78.78,16.23,693,premonsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
